MSOA11CD,asianr,blackr,mixedr,whiter,otherr,femaler,popudensity,Age17_29r,Age30_39r,Age40_49r,Age50_59r,Age60_69r,Age70_79r,Age80r,LowFV,HighSSB,childrenemerg,alcohol,copdprev,obprev,Imdscore,Imdrank,Imddecile,Imdquintile,prevalence
E02001818,1.4320311677371802,0.4527745603874908,0.9792566073496893,96.80951879540908,0.3264188691165631,51.45413870246085,23.11555931289265,14.093959731543624,14.602399837299165,12.904209884075657,14.002440512507627,11.74496644295302,6.680902989627822,4.809843400447427,7.482236015,11.6266168,140.8,136.1,3.4,16.33,27.47849581757763,1873.0,3,2,8.25
E02001819,1.1330621731551425,0.33410807669959325,0.8861127251597908,97.10923881464265,0.537478210342824,52.26377952755905,19.11261530073558,11.571991001124859,11.375140607424072,10.700224971878516,13.948256467941508,15.410573678290213,13.582677165354331,8.028683914510685,5.275511086,8.9035711,142.1,94.7,3.03,16.73,12.357335506816833,4857.0,8,4,7.93
E02001820,1.18691299411704,0.41283930230157906,0.8979254825059346,97.19269274434926,0.30962947672618435,50.42498719918075,25.285725500069713,14.142345110087046,13.804403481822835,12.708653353814645,14.531490015360985,10.977982590885818,8.161802355350742,5.007680491551459,7.181331083,10.9981758,137.9,124.2,2.92,17.21,27.160383698268944,1916.0,3,2,8.41
E02001821,0.8743754461099216,0.17844396859386152,0.6067094932191293,98.05496074232691,0.28551034975017847,51.41862489120975,7.350513159841581,12.828546562228023,12.741514360313316,11.174934725848564,17.75456919060052,14.464751958224543,9.973890339425587,4.769364664926023,6.080001532,10.3658449,126.9,105.2,3.22,17.15,17.988713216089153,3444.0,6,3,8.2
E02001822,0.9789844667797938,0.19579689335595873,0.6918156898577209,97.82012792063699,0.313275029369534,51.10939112487101,4.637140456172508,13.609391124871001,12.512899896800825,12.087203302373581,16.150670794633644,13.583591331269348,9.468524251805986,5.366357069143446,6.111545308,11.0657173,124.9,114.9,2.88,16.68,24.246224979983985,2333.0,4,2,8.31
E02001823,0.6960845245494096,0.4101926662523307,0.658794282162834,97.88688626476072,0.3480422622747048,50.56858564321251,31.09365970243938,14.475242833451787,14.889836531627576,11.644160151622838,13.954039327173657,11.253257521914238,8.36294716891732,4.110400379057095,7.178016721,11.5023957,157.9,143.4,3.35,18.14,30.423101496598637,1502.0,3,2,9.18
E02001824,0.7611241217798594,0.8665105386416861,0.8782201405152225,97.21311475409836,0.2810304449648712,52.62172284644194,26.728942750243483,12.336142322097379,12.230805243445692,10.908239700374532,14.349250936329588,12.897940074906366,11.224250936329588,7.244850187265918,7.011414933,10.479446,151.7,124.6,3.51,18.38,28.59023358338142,1712.0,3,2,9.28
E02001825,0.5912495072920773,0.38102746025489426,0.4729996058336618,98.17369596636448,0.38102746025489426,51.59533073929962,7.313268067619908,13.69649805447471,12.230869001297016,10.259403372243838,15.058365758754864,13.398184176394293,12.023346303501945,7.587548638132295,6.767527399,9.9294801,169.0,128.9,3.42,17.36,30.829079288256228,1458.0,3,2,9.38
E02001826,0.7326007326007326,0.1628001628001628,0.827567494234161,98.10066476733144,0.1763668430335097,50.97961344982791,7.516970972180918,14.09849086576648,15.766481334392374,11.19936457505957,12.946783161239079,10.802223987291502,8.644426793751654,4.567116759332804,8.158286832,11.9482601,144.5,130.4,3.77,17.76,42.31839095667345,595.0,1,1,9.13
E02001827,13.178294573643413,2.0775193798449614,3.503875968992248,78.72868217054264,2.511627906976744,51.53061224489795,27.875451257442897,11.50278293135436,10.636982065553493,13.00247371675943,12.940630797773656,11.456400742115028,10.915275200989488,8.379715522572665,5.64226537,9.4055844,150.0,95.1,1.26,9.68,13.386961668545657,4553.0,7,4,7.27
E02001828,9.144377538159922,1.8764878868505812,2.7447136255426408,85.1841478784484,1.0502730709984596,51.31874298540965,22.16660722664469,10.788439955106622,10.311447811447811,12.682379349046016,14.113355780022447,10.95679012345679,11.672278338945006,10.143097643097644,5.52718983,9.1293285,188.8,110.3,1.25,9.54,12.55663941626523,4796.0,8,4,7.16
E02001829,12.663755458515283,1.7903930131004366,2.6965065502183405,80.89519650655022,1.9541484716157205,51.411573823688485,16.999232721825024,10.914007571660358,11.746890210924823,14.775554353704706,13.499188750676042,9.767441860465116,9.843158464034614,6.479177934018389,4.943500655,9.456311,145.5,79.1,1.2,8.87,5.984081182065217,6486.0,10,5,6.74
E02001830,14.185422258930416,1.8996489779062562,2.4984513731158375,79.74396035515177,1.6725170348957257,50.275285481239806,7.474914945584423,12.5,9.115008156606851,12.163539967373573,15.07952691680261,12.75489396411093,12.367455138662317,8.849918433931485,4.96318257,8.6478375,158.9,72.4,1.26,8.79,8.740283770958557,5873.0,9,5,6.86
E02001900,31.05349426315005,17.43406347787215,5.900759946356728,33.66115333035315,11.950528982267919,48.570599332462635,43.37244310893774,22.87041068059788,14.26498331156581,10.419387607023655,12.03018429836018,9.519663328979828,6.123929763459586,4.280946161660137,9.72691481,15.858139,126.8,114.6,0.9,8.86,33.808610880398675,1131.0,2,1,7.13
E02001683,0.7594395122472992,0.1818376296930153,1.0054551288907905,97.94630441758477,0.10696331158412664,51.335594657621364,7.262834981618333,12.539749841000635,13.037947848208606,11.479754080983676,15.00953996184015,13.45134619461522,10.83315666737333,5.904176383294467,5.806099428,10.0024503,139.9,102.8,2.45,15.89,13.21573882069268,4602.0,7,4,7.83
E02001684,3.224838758062097,2.4898755062246885,1.3799310034498276,90.28048597570123,2.624868756562172,50.80385852090033,18.448428738465108,16.13563285589009,15.682548962291728,11.765565624086523,11.955568547208419,11.5463314820228,8.11166325635779,4.735457468576439,8.950170589,12.3885762,178.9,166.2,3.18,17.76,40.88594604209902,673.0,1,1,8.52
E02001685,1.5675541179397858,0.4727544165215228,1.0823587957203284,96.47922368748445,0.3981089823339139,52.420159680638726,43.89672636177673,15.419161676646706,14.034431137724551,12.213073852295409,13.847305389221557,10.553892215568862,8.058882235528943,4.491017964071856,8.826449109,12.4114975,129.5,164.6,3.51,16.88,32.29681527963933,1312.0,2,1,8.69
E02001686,0.7003427209059753,0.11920727164357026,0.7748472656832066,98.04798092683654,0.35762181493071077,49.94867282592755,12.127137571237578,13.081096935034461,10.969350344625312,11.761255316028743,16.190057193136823,13.550373955125385,11.306643202815662,7.9190497140343155,6.050962252,9.7666415,117.3,100.3,3.24,16.4,16.648340440963157,3709.0,6,3,8.25
E02001688,6.236842105263158,3.223684210526316,2.1710526315789473,85.60526315789474,2.763157894736842,49.63417820747322,15.50478812275996,15.338385158087275,19.728246668408676,14.449960804807944,12.816827802456231,9.942513718317219,5.892343872484975,3.004964724327149,9.327752948,13.9989022,157.2,173.1,2.82,16.05,35.871988219722034,975.0,2,1,8.29
E02001689,6.220031965903037,2.7570591369206183,1.6515716568993075,83.64411294619073,5.727224294086308,48.503151260504204,66.98759419339058,18.881302521008404,14.390756302521007,11.160714285714286,11.67279411764706,9.768907563025211,6.709558823529411,4.28046218487395,8.92805524,16.2241269,102.6,188.6,2.54,15.19,42.20678155911446,601.0,1,1,7.38
E02001690,1.6804329250925663,0.24209626886926802,1.0111079464540018,96.28311022500712,0.7832526345770436,49.97882253282507,19.36649952186497,12.77707186220528,12.635888747705776,12.579415501905972,15.727798955244953,12.50882394465622,10.066356063814768,5.7885076944797405,6.830666416,10.9309054,104.9,110.8,2.09,14.7,21.810692637789995,2702.0,4,2,7.94
E02001691,5.486871541269281,3.049570234310609,2.672789355940186,84.82279524314141,3.967973625338514,48.113207547169814,59.07388831739464,18.914511996273003,19.869555089680876,13.31236897274633,10.3424178895877,8.24598183088749,4.51898439319823,2.3410202655485675,7.871211107,15.1823872,135.3,146.4,2.66,15.13,35.416306129437274,1011.0,2,1,7.52
E02001692,4.595151323086674,2.297575661543337,1.3943907463159564,88.6547298367929,3.0581524322611315,52.501613944480304,52.115575243250056,16.349257585539057,15.041962556488055,11.781794706262104,14.122014202711428,9.812782440284055,6.471917366042608,2.8082633957391865,10.21207095,13.0781487,141.3,164.2,3.07,17.37,51.6888117288652,232.0,1,1,8.35
E02001693,2.3700305810397553,1.3570336391437308,0.8218654434250764,93.75,1.7010703363914372,52.41286863270778,48.08987622461076,13.768671007276906,12.332439678284182,11.911145155112983,15.281501340482572,13.423975488318652,9.613175028724626,5.9364228265032555,9.031615877,11.3165562,161.0,169.0,3.57,19.08,43.96930796649439,522.0,1,1,9.4
E02001694,1.7210873411613319,0.369953353707576,1.0133504905903168,96.07527746501529,0.8203313495254947,50.20282330034075,25.85912389539464,13.516144734707122,12.591270485153336,11.82865487587214,14.992698361187735,13.710855103034236,10.011358104819083,6.246957650494888,6.497531721,11.3725577,125.1,119.0,2.49,14.1,21.711304022021718,2725.0,5,3,8.15
E02001695,1.5579020252726328,0.48468063008481915,0.7616409901332871,96.84957590444867,0.3462004500605851,51.16400277970813,14.93229346183683,12.334954829742877,10.180681028492009,11.831132731063239,15.861709520500348,15.82696316886727,11.55316191799861,6.0806115357887425,6.040806595,10.0021205,114.8,98.1,3.18,17.51,16.510599211356467,3740.0,6,3,8.59
E02001696,1.4435695538057742,0.7545931758530183,0.97331583552056,95.69116360454943,1.1373578302712162,53.42376559956592,40.455505911221884,14.595767769940316,12.978838849701575,12.088985349972871,13.716766142159523,12.20835594139989,8.746608790016278,5.393380358111774,8.706827018,11.5797732,128.8,144.1,3.4,18.59,35.4760835226658,1008.0,2,1,9.14
E02001697,2.1454594521656998,0.5397382269599243,1.0389960868978545,95.38523815949264,0.8905680744838754,50.827266710787555,52.739928497605085,11.939113170086035,12.561217736598278,13.368630046326935,15.671740569159498,13.712772998014561,9.768365320979484,6.075446724023825,5.725455614,9.9689474,142.6,105.0,2.42,15.12,14.361129224652089,4301.0,7,4,7.02
E02001698,0.8904207956340658,0.2154243860404998,0.7324429125376993,97.73086313370673,0.4308487720809996,51.9529548424568,34.86879761710199,9.03150863946566,8.668505880644693,11.746769275446493,12.922898214026427,14.795992449542616,16.799767678234353,11.441846958036882,4.874980089,7.9264029,112.2,97.4,1.93,14.09,9.075102922668158,5798.0,9,5,7.65
E02001699,1.45104628073927,0.3054834275240568,0.8095310829387506,96.51748892622575,0.9164502825721704,52.049306625577806,30.674216196350258,13.528505392912171,11.72573189522342,11.171032357473036,14.853620955315872,14.545454545454545,9.830508474576272,5.778120184899846,7.678651111,10.9711847,111.8,158.4,3.36,18.89,33.58389566100711,1162.0,2,1,9.0
E02001700,1.8718923661889442,0.7312079555425564,1.052939455981281,95.74924441844594,0.5947158038412791,51.31365243145123,6.326305891689933,12.486863475685487,11.837202636858699,12.400878952899589,15.687398490493933,12.849909238559281,10.757619184102417,5.120856023693513,6.229299211,10.1660355,158.2,109.6,2.31,14.97,18.33745376630797,3370.0,5,3,7.73
E02001701,1.6191086886822699,0.28855402372555305,1.2023084321898045,96.45719781981404,0.4328310355883296,50.66129032258064,39.995645429386165,11.14516129032258,11.612903225806452,11.67741935483871,15.32258064516129,13.46774193548387,11.983870967741936,8.290322580645162,5.099884293,9.1507015,155.4,98.5,2.26,14.21,9.71672984126984,5622.0,9,5,6.68
E02001702,2.1479410269445856,1.3726487036095576,1.0040671072699543,93.14946619217082,2.325876970005084,51.34418780764862,41.06913859865606,15.73898775716269,13.378770667676385,11.144768395809667,14.401110690395052,11.637006184526063,7.295216458412218,4.354411207875804,9.90941727,11.9380039,151.9,192.3,3.38,21.31,49.505919262397214,309.0,1,1,8.58
E02001703,0.3952569169960474,0.17966223499820336,0.7545813869924541,97.86201940352139,0.8084800574919152,51.8432769367765,5.57273562207648,11.308993766696348,9.723953695458592,10.93499554764025,15.547640249332146,13.784505788067674,14.122885129118432,8.138913624220837,6.148110146,8.8393828,139.3,103.8,2.68,16.46,16.039344636801715,3861.0,6,3,7.91
E02001704,1.414677276746242,1.0610079575596816,0.9578544061302682,95.25493663424697,1.3115237253168288,50.59445178335535,44.58503058308627,14.53104359313078,13.063261412006458,10.993688536621166,16.04285923968883,11.434023190958461,8.8654043739909,7.896668134448848,8.387432864,11.3864961,169.7,145.5,2.95,17.93,35.436888587731815,1009.0,2,1,7.97
E02001706,2.058080808080808,0.6818181818181818,0.9974747474747475,95.2020202020202,1.0606060606060608,51.4470252142591,3.269550128486014,12.594708731834556,15.041609737920755,12.694075270152776,13.215749596323437,11.315364550987455,8.197739411253261,4.645385666376848,8.161851756,11.3779291,123.1,120.9,2.98,17.11,28.9874262745098,1658.0,3,2,8.2
E02001707,2.5864152767706066,0.26589315929417456,0.7976794778825236,95.45564418660865,0.8943678994440416,52.7077106993425,21.91580424684362,13.831440526001195,11.846981470412432,10.926479378362224,15.481171548117153,12.815301852958758,10.436341900777048,6.969515839808727,6.928800653,10.3409472,133.7,146.7,3.09,17.5,27.750726255624468,1833.0,3,2,8.66
E02001709,9.416086620262956,1.25676720804331,2.474864655839134,85.02513534416086,1.8271461716937356,51.12932431144572,13.000850448887723,13.351758315067189,12.198608596206995,12.494043648146382,13.37081864099876,12.246259411035929,10.340226817878586,6.918898313161155,5.220278619,8.859153,144.6,78.6,0.97,9.37,7.047689280469896,6277.0,10,5,5.81
E02001710,5.423594615993666,2.959224069675376,1.9992082343626285,86.18368962787015,3.4342834520981786,51.594318068938115,50.624924802440034,16.479586768650044,13.43995231945962,12.357206715009436,12.526075295520018,12.794278335154466,7.738154365749479,4.907122280719181,8.984223544,11.8960262,181.9,161.3,2.17,14.01,38.70824050763516,804.0,2,1,8.18
E02001711,4.661274014155713,1.8806875631951467,1.122345803842265,90.72800808897877,1.6076845298281093,52.06579954093343,5.8552512964222405,15.589135424636572,13.44682478959449,11.620122417750574,12.997322111706197,12.260902830910481,7.4407039020658,5.068859984697782,8.727969372,11.5120714,181.9,143.5,1.95,11.42,40.02602421817416,706.0,2,1,6.81
E02001712,6.747349255649566,1.231658991110635,2.356217200385563,87.95116204348292,1.7136125093713186,50.688386757750926,46.18193185410582,17.89805570152391,14.356279558591698,12.159747766684182,12.695743562795586,10.898581187598529,8.83867577509196,6.127167630057803,6.601763529,11.8527403,159.3,94.5,1.07,9.44,8.952108920951027,5822.0,9,5,5.36
E02001713,10.372287477603026,1.304001592673701,2.5582321321919173,84.3121640453912,1.4533147521401553,51.30089374379344,42.30331071746698,14.011916583912612,12.512413108242304,13.366434955312812,13.833167825223436,11.866931479642503,9.731876861966237,5.888778550148957,5.830943312,9.9004386,167.4,86.3,1.21,10.16,11.4602965438228,5096.0,8,4,6.04
E02001714,13.942456429823658,1.392183149427658,2.2687429101784056,80.0247499226565,2.371867587913788,49.64978174804588,32.79794066552814,13.318444827936249,14.546746523195614,13.5417724088925,13.206781037458127,12.77027712922546,8.587960613135722,4.5071566338442794,5.451455666,10.5799436,170.6,92.3,1.53,11.82,7.336332323443376,6205.0,10,5,6.57
E02001715,8.66028302686213,6.016439284806372,2.0930429624608085,78.7729853402254,4.457249385645285,51.52123035773989,34.36540153117977,15.053493814777665,14.961551320628551,12.621196924105652,12.637913741223672,10.138749582079571,6.578067535941157,3.786359077231695,8.805595213,12.1495392,183.0,136.9,2.38,13.67,38.4178837861525,826.0,2,1,8.17
E02001718,5.360918151615826,1.389308366052552,1.495016611295681,90.03322259136213,1.7215342796738147,51.56413710522377,50.79268180078454,15.6114354138602,15.072593923065408,12.168837000449034,12.453225565035174,11.435413860200569,7.828169435713217,3.966472085017213,8.560710829,11.7097002,170.5,152.0,2.54,13.57,45.34094220756682,474.0,1,1,8.48
E02001719,9.458829017961278,0.7581059015628644,2.1693491952414274,86.1208304175414,1.4928854676930254,51.26493323963458,43.001974473819324,16.924338252518154,14.92152728976341,12.532208948231435,13.340360740220191,11.782618880299836,8.631998126024829,5.551651440618412,6.385053301,11.207444,214.0,103.4,1.65,11.53,14.102109645232815,4365.0,7,4,6.4
E02001720,5.784602440050484,0.7993268826251577,2.797644089188052,89.3458140513252,1.2726125368111063,50.55964505394777,75.1822912263649,67.82293032166986,5.394776646163154,4.335988706261975,5.344358172834526,5.788040738126449,4.194816980941817,2.0974084904709085,10.20613732,24.9409154,137.7,77.7,0.83,5.94,7.920633660362091,6084.0,9,5,3.64
E02001721,1.7212504652028287,0.7908448083364347,1.1257908448083365,95.68291775213993,0.6791961295124674,51.707317073170735,11.527826134202877,14.905149051490515,12.095754290876243,11.102077687443542,14.679313459801266,12.384823848238483,9.53929539295393,6.648599819331527,7.390723213,10.7780904,174.0,116.2,2.85,16.95,27.507349010861134,1865.0,3,2,9.05
